Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Dengue, sweating, headache, scurring, pus_filled_pimples, toxic_look_(typhos), phlegm, shivering, nausea, swelling_of_stomach, diarrhoea, joint_pain, puffy_face_and_eyes, palpitations, irritability, extra_marital_contacts, passage_of_gases, patches_in_throat
Chicken pox, continuous_feel_of_urine, high_fever, visual_disturbances, palpitations, loss_of_smell, family_history, dehydration, chills, extra_marital_contacts, acute_liver_failure, hip_joint_pain, mood_swings, silver_like_dusting, swollen_extremeties, muscle_weakness, fatigue, slurred_speech
Typhoid, redness_of_eyes, phlegm, irritability, yellow_urine, movement_stiffness, cramps, increased_appetite, receiving_unsterile_injections, runny_nose, acidity, inflammatory_nails, drying_and_tingling_lips, lack_of_concentration, slurred_speech, spotting_ urination,itching, swollen_legs
(vertigo) Paroymsal  Positional Vertigo, acute_liver_failure, abnormal_menstruation, loss_of_appetite, cramps, swollen_extremeties, blackheads, yellowish_skin, burning_micturition, muscle_weakness, lack_of_concentration, diarrhoea, small_dents_in_nails, weakness_in_limbs, prominent_veins_on_calf, joint_pain, ulcers_on_tongue, pain_behind_the_eyes
Alcoholic hepatitis, blackheads, blood_in_sputum, swollen_extremeties, swollen_legs, congestion, red_sore_around_nose, shivering, yellow_crust_ooze, cramps, nausea, silver_like_dusting, cough, blister, indigestion, lack_of_concentration, continuous_feel_of_urine, foul_smell_of urine
Jaundice, abnormal_menstruation, painful_walking, visual_disturbances, loss_of_appetite, lack_of_concentration, stomach_bleeding, yellowish_skin, constipation, throat_irritation, neck_pain, muscle_pain, pus_filled_pimples, swelling_joints, red_spots_over_body, spotting_ urination, vomiting, skin_peeling
Hypertension , passage_of_gases, weight_gain, internal_itching, cough, blackheads, swelling_joints, stomach_bleeding, loss_of_smell, irregular_sugar_level, mood_swings, altered_sensorium, weakness_of_one_body_side, restlessness, mild_fever, silver_like_dusting, enlarged_thyroid, loss_of_balance
Cervical spondylosis, spotting_ urination, vomiting, loss_of_appetite, slurred_speech, burning_micturition, skin_peeling, blister, shivering, sweating, painful_walking, weakness_of_one_body_side, red_sore_around_nose, mucoid_sputum, neck_pain, muscle_pain, swollen_legs, stomach_bleeding
Jaundice, prominent_veins_on_calf, blister, hip_joint_pain, pain_behind_the_eyes, obesity, cold_hands_and_feets, slurred_speech, fatigue, nausea, neck_pain, visual_disturbances, dehydration, acute_liver_failure, redness_of_eyes, yellowing_of_eyes, mild_fever, yellow_crust_ooze
Alcoholic hepatitis, high_fever, yellowish_skin, movement_stiffness, back_pain, distention_of_abdomen, small_dents_in_nails, family_history, patches_in_throat, headache, congestion, foul_smell_of urine, diarrhoea, red_sore_around_nose, sunken_eyes, history_of_alcohol_consumption, lack_of_concentration, dark_urine
Hepatitis B, movement_stiffness, watering_from_eyes, abdominal_pain, congestion, continuous_sneezing, mucoid_sputum, breathlessness, dark_urine, skin_peeling, silver_like_dusting, unsteadiness, skin_rash, pain_in_anal_region, nodal_skin_eruptions, receiving_blood_transfusion, blurred_and_distorted_vision, high_fever
Chicken pox, inflammatory_nails, stiff_neck, yellowing_of_eyes, sinus_pressure, red_spots_over_body, bruising, malaise, headache, irregular_sugar_level, constipation, swollen_extremeties, runny_nose, chest_pain, continuous_sneezing, skin_peeling, weakness_in_limbs, obesity
Alcoholic hepatitis, yellow_urine, excessive_hunger, movement_stiffness, cough, blood_in_sputum, redness_of_eyes, loss_of_smell, pain_in_anal_region, neck_pain, weight_loss, continuous_sneezing, slurred_speech, blackheads, throat_irritation, headache, high_fever, dischromic _patches
Hypoglycemia, pain_behind_the_eyes, unsteadiness, nausea, abnormal_menstruation, weakness_in_limbs, increased_appetite, irregular_sugar_level, slurred_speech, inflammatory_nails, visual_disturbances, weakness_of_one_body_side, irritation_in_anus, restlessness, belly_pain, loss_of_smell, mucoid_sputum, toxic_look_(typhos)
Jaundice, puffy_face_and_eyes, patches_in_throat, redness_of_eyes, swelled_lymph_nodes, yellowing_of_eyes, pain_behind_the_eyes, blackheads, palpitations, stomach_bleeding, polyuria, burning_micturition, altered_sensorium, distention_of_abdomen, foul_smell_of urine, malaise, small_dents_in_nails, sunken_eyes
hepatitis A, blurred_and_distorted_vision, bladder_discomfort, indigestion, fatigue, obesity, family_history, prominent_veins_on_calf, receiving_unsterile_injections, yellow_urine, swollen_blood_vessels, dehydration, stomach_bleeding, abdominal_pain, phlegm, spinning_movements, runny_nose, yellowing_of_eyes
Fungal infection, joint_pain, yellow_crust_ooze, bruising, weakness_in_limbs, skin_rash, weight_gain, muscle_wasting, prominent_veins_on_calf, high_fever, swelling_joints, altered_sensorium, swollen_extremeties, yellowish_skin, constipation, dark_urine, inflammatory_nails, foul_smell_of urine
Tuberculosis, silver_like_dusting, skin_rash, polyuria, mild_fever, swollen_blood_vessels, swelled_lymph_nodes, constipation, ulcers_on_tongue, weakness_of_one_body_side, breathlessness, bruising, abnormal_menstruation, hip_joint_pain, knee_pain, sinus_pressure, acidity, belly_pain
Chronic cholestasis, runny_nose, patches_in_throat, dizziness, increased_appetite, altered_sensorium, nausea, loss_of_balance, irritation_in_anus, irregular_sugar_level, joint_pain, movement_stiffness, swollen_blood_vessels, irritability, bladder_discomfort, sunken_eyes, swelling_of_stomach, congestion
Bronchial Asthma, bruising, runny_nose, altered_sensorium, pain_behind_the_eyes, weakness_of_one_body_side, weight_gain, depression, chills, prominent_veins_on_calf, mild_fever, dischromic _patches, anxiety, muscle_weakness, fatigue, polyuria, passage_of_gases, fast_heart_rate
Acne, cough, yellow_urine, rusty_sputum, swelling_of_stomach, bloody_stool, constipation, pain_in_anal_region, stiff_neck, passage_of_gases, belly_pain, mood_swings, cramps, depression, mucoid_sputum, burning_micturition, distention_of_abdomen, irregular_sugar_level
Paralysis (brain hemorrhage),itching, visual_disturbances, brittle_nails, knee_pain, dizziness, irritation_in_anus, pain_during_bowel_movements, chest_pain, fluid_overload, dark_urine, runny_nose, enlarged_thyroid, receiving_unsterile_injections, fast_heart_rate, sinus_pressure, loss_of_smell, painful_walking
AIDS, cramps, diarrhoea, lack_of_concentration, increased_appetite, nodal_skin_eruptions, slurred_speech, mild_fever, silver_like_dusting, back_pain, pain_in_anal_region, blackheads, knee_pain, skin_peeling, receiving_unsterile_injections, coma, pus_filled_pimples, weakness_of_one_body_side
Urinary tract infection, weakness_of_one_body_side, muscle_wasting, puffy_face_and_eyes, mood_swings, mucoid_sputum, receiving_unsterile_injections, patches_in_throat, bladder_discomfort, weakness_in_limbs, nausea, rusty_sputum, coma, pain_in_anal_region, extra_marital_contacts, dizziness, red_sore_around_nose, fast_heart_rate
Hyperthyroidism, congestion, polyuria, abnormal_menstruation, loss_of_appetite, swollen_legs, fast_heart_rate, small_dents_in_nails, excessive_hunger, dehydration, spotting_ urination, unsteadiness, indigestion, abdominal_pain, nodal_skin_eruptions, anxiety, shivering, headache
Urinary tract infection, pain_in_anal_region, skin_peeling, phlegm, cramps, altered_sensorium, dischromic _patches, congestion, runny_nose, fast_heart_rate, cold_hands_and_feets, inflammatory_nails, stiff_neck, swollen_legs, acute_liver_failure, constipation, brittle_nails, increased_appetite
Gastroenteritis, red_sore_around_nose, drying_and_tingling_lips, sinus_pressure, muscle_weakness, restlessness, rusty_sputum, fast_heart_rate, ulcers_on_tongue, bloody_stool, extra_marital_contacts, lack_of_concentration, nausea, loss_of_balance, swollen_extremeties, weight_loss, small_dents_in_nails, acute_liver_failure
Common Cold, depression, abnormal_menstruation, watering_from_eyes, irritation_in_anus, yellowish_skin, skin_rash, dizziness, cough, rusty_sputum, dischromic _patches, extra_marital_contacts, swelled_lymph_nodes, knee_pain, back_pain, anxiety, bladder_discomfort, spotting_ urination
Hypothyroidism,itching, swelled_lymph_nodes, depression, small_dents_in_nails, cramps, yellow_urine, unsteadiness, joint_pain, pain_during_bowel_movements, hip_joint_pain, spotting_ urination, palpitations, fatigue, skin_peeling, neck_pain, red_sore_around_nose, rusty_sputum
Peptic ulcer diseae, puffy_face_and_eyes, swollen_extremeties, prominent_veins_on_calf, weakness_in_limbs, phlegm, anxiety, joint_pain, indigestion, chest_pain, visual_disturbances, spotting_ urination, mucoid_sputum, palpitations, cramps, throat_irritation, obesity, headache
Fungal infection, visual_disturbances, swollen_legs, pus_filled_pimples, loss_of_appetite, muscle_wasting, swelling_of_stomach, loss_of_balance, fatigue,itching, weakness_of_one_body_side, history_of_alcohol_consumption, red_spots_over_body, pain_in_anal_region, ulcers_on_tongue, family_history, receiving_unsterile_injections, phlegm
Hypothyroidism, hip_joint_pain, sweating, joint_pain, blurred_and_distorted_vision, pain_in_anal_region, movement_stiffness, cough, enlarged_thyroid, fluid_overload, nausea, stiff_neck, weight_gain, foul_smell_of urine, palpitations, bloody_stool, muscle_weakness, irregular_sugar_level
Dengue, neck_pain, pain_during_bowel_movements, acidity, weight_loss, irritability, fast_heart_rate, puffy_face_and_eyes, hip_joint_pain, inflammatory_nails, sinus_pressure, history_of_alcohol_consumption, bloody_stool, spotting_ urination, mucoid_sputum, receiving_unsterile_injections, enlarged_thyroid, swollen_extremeties
Hepatitis E, mucoid_sputum, internal_itching, stomach_bleeding, redness_of_eyes, brittle_nails, pain_during_bowel_movements, passage_of_gases, yellow_crust_ooze, skin_peeling, dizziness, lack_of_concentration, distention_of_abdomen, headache, blackheads, pain_behind_the_eyes, abdominal_pain, malaise
Hypertension , abdominal_pain, anxiety, throat_irritation, acidity, muscle_wasting, rusty_sputum, spotting_ urination, watering_from_eyes, bladder_discomfort, internal_itching, continuous_feel_of_urine, irregular_sugar_level, depression, brittle_nails, burning_micturition, dark_urine, sunken_eyes
Chronic cholestasis, swelling_of_stomach, back_pain, prominent_veins_on_calf, joint_pain, redness_of_eyes, headache, dehydration, spinning_movements, cold_hands_and_feets, painful_walking, chills, pain_during_bowel_movements, pain_in_anal_region, unsteadiness, increased_appetite, stomach_pain, altered_sensorium
Hypoglycemia, irritation_in_anus, mucoid_sputum, mild_fever, dark_urine, weakness_of_one_body_side, cough, family_history, abdominal_pain, throat_irritation, toxic_look_(typhos), muscle_weakness, muscle_pain, belly_pain, obesity, skin_peeling, puffy_face_and_eyes, irregular_sugar_level
Urinary tract infection, phlegm, bruising, breathlessness, bloody_stool, sweating, receiving_unsterile_injections, high_fever, weight_loss, rusty_sputum, weight_gain, anxiety, movement_stiffness, knee_pain, polyuria, weakness_of_one_body_side, stomach_bleeding, pain_during_bowel_movements
Impetigo, irritation_in_anus, neck_pain, malaise, swollen_legs, redness_of_eyes, knee_pain, chills, rusty_sputum, lack_of_concentration, pain_in_anal_region,itching, blood_in_sputum, red_spots_over_body, pain_behind_the_eyes, mood_swings, bruising, increased_appetite
Tuberculosis, pain_behind_the_eyes, bloody_stool, receiving_unsterile_injections, burning_micturition, blister, irritability, swollen_legs, swelling_joints, irritation_in_anus, acidity, abnormal_menstruation, brittle_nails, mild_fever, slurred_speech, depression, pus_filled_pimples, dehydration
Fungal infection, pain_behind_the_eyes, enlarged_thyroid, blood_in_sputum, congestion, irritability, swelling_joints, pus_filled_pimples, passage_of_gases, knee_pain, redness_of_eyes, belly_pain, polyuria, high_fever, abdominal_pain, silver_like_dusting, indigestion, loss_of_smell
Malaria, brittle_nails, bladder_discomfort, mood_swings, dizziness,itching, fluid_overload, weakness_in_limbs, anxiety, joint_pain, yellowish_skin, phlegm, nodal_skin_eruptions, yellow_urine, rusty_sputum, red_sore_around_nose, muscle_wasting, chest_pain
Impetigo, continuous_feel_of_urine, nodal_skin_eruptions, shivering, distention_of_abdomen, breathlessness, sweating, skin_rash, visual_disturbances, weakness_in_limbs, muscle_pain, spinning_movements, cramps, red_sore_around_nose, unsteadiness, palpitations, pus_filled_pimples, stiff_neck
Hepatitis B, anxiety, patches_in_throat, polyuria, knee_pain, cough, increased_appetite, high_fever, malaise, runny_nose, slurred_speech, sweating, mood_swings, burning_micturition, dischromic _patches, headache, small_dents_in_nails, loss_of_appetite
Arthritis, shivering, hip_joint_pain, back_pain, loss_of_balance, altered_sensorium, belly_pain, increased_appetite, pain_behind_the_eyes, stomach_bleeding, muscle_weakness, muscle_pain, ulcers_on_tongue, internal_itching, abdominal_pain, dehydration, yellowing_of_eyes, movement_stiffness
Migraine, puffy_face_and_eyes, slurred_speech, muscle_wasting, yellowish_skin, nausea, inflammatory_nails, muscle_pain, dark_urine, passage_of_gases, bladder_discomfort, increased_appetite, stomach_pain, swelled_lymph_nodes, blurred_and_distorted_vision, indigestion, shivering, mood_swings
Hepatitis C, chills, abdominal_pain, swollen_blood_vessels, muscle_pain, irregular_sugar_level, lethargy, restlessness, irritation_in_anus, dark_urine, scurring, chest_pain, skin_rash, yellowing_of_eyes, silver_like_dusting, redness_of_eyes, continuous_feel_of_urine, loss_of_balance
GERD, history_of_alcohol_consumption, ulcers_on_tongue, phlegm, slurred_speech, continuous_feel_of_urine, red_spots_over_body, bladder_discomfort, spotting_ urination, pain_during_bowel_movements, nausea, unsteadiness, sinus_pressure, constipation, congestion, acute_liver_failure, pain_in_anal_region, muscle_wasting
Hypothyroidism, stomach_pain, family_history, fluid_overload, continuous_feel_of_urine, rusty_sputum, swollen_legs, red_sore_around_nose, spinning_movements, acidity, pain_behind_the_eyes, ulcers_on_tongue, cold_hands_and_feets, blister, muscle_wasting, joint_pain, chest_pain, sweating
Hepatitis B, distention_of_abdomen, hip_joint_pain, acute_liver_failure, weakness_in_limbs, loss_of_smell, red_sore_around_nose, extra_marital_contacts, headache, weight_loss, sinus_pressure, pain_behind_the_eyes, irregular_sugar_level, blood_in_sputum, swollen_legs, restlessness, stomach_bleeding, loss_of_balance
Hyperthyroidism, lack_of_concentration, history_of_alcohol_consumption, receiving_unsterile_injections, swollen_extremeties, bloody_stool, red_sore_around_nose, foul_smell_of urine, spotting_ urination, lethargy, high_fever, cold_hands_and_feets, dischromic _patches, mood_swings, rusty_sputum, belly_pain, malaise, redness_of_eyes
Hypoglycemia, stiff_neck, passage_of_gases, high_fever, congestion, sinus_pressure, drying_and_tingling_lips, restlessness, receiving_unsterile_injections, pain_behind_the_eyes, distention_of_abdomen, shivering, knee_pain, enlarged_thyroid, increased_appetite, palpitations, slurred_speech, excessive_hunger
Drug Reaction, inflammatory_nails, swelling_joints, weight_gain, rusty_sputum, extra_marital_contacts, yellowish_skin, back_pain, abdominal_pain, yellow_crust_ooze, enlarged_thyroid, dehydration, silver_like_dusting, mood_swings, patches_in_throat, vomiting, bloody_stool, dark_urine
